,study,score,status,weight
3708,11,19,1,1.3
3709,11,4,0,34
3710,11,12,0,4.2353
3711,11,20,1,1.4444
3712,11,19,1,1.7778
3713,11,9,0,4.2353
3714,11,21,1,2.4
3715,11,12,0,2.9048
3716,11,17,1,1.4444
3717,11,11,1,2.9048
3718,11,19,1,1.4444
3719,11,16,1,2.0588
3720,11,12,0,2.9048
3721,11,12,1,1.8261
3722,11,15,0,2.0588
3723,11,6,0,10.4545
3724,11,6,0,22.5
3725,11,10,1,2.9048
3726,11,4,0,33.5
3727,11,0,0,44.125
3728,11,5,0,22.5
3729,11,5,0,33.5
3730,11,1,0,33.5
3731,11,0,0,77.25
3732,11,9,0,6.8667
3733,11,4,0,70.5
3734,11,0,0,77.25
3735,11,8,1,10.4545
3736,11,14,0,1.7143
3737,11,15,0,1.3704
3738,11,17,1,1.5385
3739,11,22,1,1.2222
3740,11,2,0,83.6667
3741,11,10,1,3.375
3742,11,16,1,1.3704
3743,11,15,0,1.65
3744,11,11,0,2.9048
3745,11,17,1,1.4444
3746,11,16,0,1.3704
3747,11,1,0,44.125
3748,11,9,0,6.5556
3749,11,16,0,2.0588
3750,11,5,0,44.125
3751,11,22,1,1.7778
3752,11,16,0,1.65
3753,11,17,1,1.5625
3754,11,6,0,9
3755,11,14,0,1.65
3756,11,12,0,1.8261
3757,11,17,1,1.3704
3758,11,15,1,2.2857
3759,11,8,0,2.9048
3760,11,23,1,1.375
3761,11,11,0,4.2353
3762,11,10,0,3.375
3763,11,12,0,1.8261
3764,11,7,0,9
3765,11,18,1,1.4444
3766,11,15,0,1.8261
3767,11,21,0,1.4444
3768,11,6,0,9
3769,11,7,0,6.5455
3770,11,2,0,38.4
3771,11,6,0,34
3772,11,16,0,1.5625
3773,11,22,1,1.7778
3774,11,19,0,1.6
3775,11,16,0,1.5625
3776,11,12,1,2.2857
3777,11,9,0,3.0952
3778,11,11,0,4.5882
3779,11,2,0,70.5
3780,11,9,0,6.5455
3781,11,0,0,77.25
3782,11,17,0,1.5385
3783,11,4,0,21.4286
3784,11,0,0,77.25
3785,11,16,0,1.2105
3786,11,16,0,1.2105
3787,11,14,1,1.65
3788,11,13,1,1.65
3789,11,25,1,1.375
3790,12,14,1,1
3791,12,5,0,1
3792,12,11,0,1
3793,12,7,0,1
3794,12,6,0,1
3795,12,4,0,1
3796,12,4,0,1
3797,12,1,0,1
3798,12,8,0,1
3799,12,6,0,1
3800,12,7,0,1
3801,12,19,1,1
3802,12,18,0,1
3803,12,3,0,1
3804,12,5,0,1
3805,12,7,0,1
3806,12,0,0,1
3807,12,7,0,1
3808,12,12,0,1
3809,12,3,0,1
3810,12,6,0,1
3811,12,6,0,1
3812,12,2,0,1
3813,12,3,0,1
3814,12,17,1,1
3815,12,3,0,1
3816,12,3,0,1
3817,12,17,0,1
3818,12,7,0,1
3819,12,8,0,1
3820,12,2,0,1
3821,12,8,0,1
3822,12,8,0,1
3823,12,8,0,1
3824,12,0,0,1
3825,12,2,0,1
3826,12,8,0,1
3827,12,0,0,1
3828,12,12,0,1
3829,12,18,0,1
3830,12,8,0,1
3831,12,13,0,1
3832,12,0,0,1
3833,12,3,0,1
3834,12,6,0,1
3835,12,7,0,1
3836,12,0,0,1
3837,12,5,0,1
3838,12,2,0,1
3839,12,11,0,1
3840,12,6,0,1
3841,12,15,0,1
3842,12,2,0,1
3843,12,13,0,1
3844,12,8,0,1
3845,12,13,0,1
3846,12,3,0,1
3847,12,11,0,1
3848,12,18,0,1
3849,12,20,0,1
3850,12,3,0,1
3851,12,16,0,1
3852,12,7,0,1
3853,12,17,0,1
3854,12,6,0,1
3855,12,8,0,1
3856,12,2,0,1
3857,12,11,0,1
3858,12,3,0,1
3859,12,1,0,1
3860,12,7,0,1
3861,12,1.285714286,0,1
3862,12,11,0,1
3863,12,0,0,1
3864,12,0,0,1
3865,12,1,0,1
3866,12,3,0,1
3867,12,5,0,1
3868,12,7,1,1
3869,12,5,0,1
3870,12,4,0,1
3871,12,1,0,1
3872,12,0,0,1
3873,12,8,0,1
3874,12,0,0,1
3875,12,9,0,1
3876,12,13,0,1
3877,12,0,0,1
3878,12,0,0,1
3879,12,5,0,1
3880,12,5,0,1
3881,12,6,0,1
3882,12,0,0,1
3883,12,8,0,1
3884,12,2,0,1
3885,12,4,0,1
3886,12,8,0,1
3887,12,8,0,1
3888,12,16,0,1
3889,12,7,0,1
3890,12,7,0,1
3891,12,6,0,1
3892,12,0,0,1
3893,12,5,0,1
3894,12,5,0,1
3895,12,0,0,1
3896,12,7,0,1
3897,12,14,1,1
3898,12,15,1,1
3899,12,8,0,1
3900,12,12,0,1
3901,12,20,1,1
3902,12,3,0,1
3903,12,7,0,1
3904,12,8,0,1
3905,12,0,0,1
3906,12,6,0,1
3907,12,5,0,1
3908,12,0,0,1
3909,12,5,0,1
3910,12,0,0,1
3911,12,7,0,1
3912,12,10,0,1
3913,12,5,0,1
3914,12,9,0,1
3915,12,1,0,1
3916,12,5,0,1
3917,12,2,0,1
3918,12,16,0,1
3919,12,5.142857143,0,1
3920,12,0,0,1
3921,12,3,0,1
3922,12,13,0,1
3923,12,5,0,1
3924,12,0,0,1
3925,12,6,0,1
3926,12,3,0,1
3927,12,11,1,1
3928,12,3,0,1
3929,12,9,0,1
3930,12,8,0,1
3931,12,0,0,1
3932,12,2,0,1
3933,12,9,0,1
3934,12,8,0,1
3935,12,6,0,1
3936,12,23,1,1
3937,12,4,0,1
3938,12,0,0,1
3939,12,2,0,1
3940,12,22,1,1
3941,12,7,0,1
3942,12,3,0,1
3943,12,11,0,1
3944,12,6,0,1
3945,12,7,0,1
3946,12,1,0,1
3947,12,13,0,1
3948,12,18,1,1
3949,12,7,0,1
3950,12,16,1,1
3951,12,8,0,1
3952,12,2,0,1
3953,12,10,0,1
3954,12,2,0,1
3955,12,4.25,0,1
3956,12,3,0,1
3957,12,4,0,1
3958,12,7,0,1
3959,12,10,0,1
3960,12,11,0,1
3961,12,3,0,1
3962,12,7,0,1
3963,12,2,0,1
3964,12,12,0,1
3965,12,23.625,1,1
3966,12,7,0,1
3967,12,10,0,1
3968,12,10,0,1
3969,12,6.75,0,1
3970,12,1,0,1
3971,12,1,0,1
3972,12,0,0,1
3973,12,18,0,1
3974,12,8,0,1
3975,12,12,1,1
3976,12,14,0,1
3977,12,24,1,1
3978,12,0,0,1
3979,12,14,0,1
3980,12,2,0,1
3981,12,10,1,1
3982,12,6,0,1
3983,12,2,0,1
3984,12,5,0,1
3985,12,3,0,1
3986,12,1,0,1
3987,12,0,0,1
3988,12,2,0,1
3989,12,17,0,1
3990,12,17,1,1
3991,12,3,0,1
3992,12,3,0,1
3993,12,2.25,0,1
3994,12,2,0,1
3995,12,3,0,1
3996,12,5,0,1
3997,12,0,0,1
3998,12,0,0,1
3999,12,7,0,1
4000,12,1,0,1
4001,12,10,0,1
4002,12,4,0,1
4003,12,2,0,1
4004,12,0,0,1
4005,12,2,0,1
4006,12,1,0,1
4007,12,3,0,1
4008,12,2,0,1
4009,12,3,0,1
4010,12,12,0,1
4011,12,7,0,1
4012,12,5,0,1
4013,12,3,0,1
4014,12,2,0,1
4015,12,2,0,1
4016,12,14,0,1
4017,12,2,0,1
4018,12,7,0,1
4019,12,9,0,1
4020,12,7,0,1
4021,12,15,0,1
4022,12,9,0,1
4023,12,1,0,1
4024,12,9,0,1
4025,12,4,0,1
4026,12,7,0,1
4027,12,5,0,1
4028,12,4,0,1
4029,12,2,0,1
4030,12,6,0,1
4031,12,5,0,1
4032,12,1,0,1
4033,12,6,0,1
4034,12,2,0,1
4035,12,5,0,1
4036,12,1,0,1
4037,12,3,0,1
4038,12,5,0,1
4039,12,3,0,1
4040,12,6,0,1
4041,12,0,0,1
4042,12,4,0,1
4043,12,8,0,1
4044,12,6,0,1
4045,12,3,0,1
4046,12,11,0,1
4047,12,7,0,1
4048,12,5,0,1
4049,12,0,0,1
4050,12,7,0,1
4051,12,8,0,1
4052,12,22,1,1
4053,12,3,0,1
4054,12,4,0,1
4055,12,12,0,1
4056,12,0.125,0,1
4057,12,12,0,1
4058,12,9,0,1
4059,12,3,0,1
4060,12,12,0,1
4061,12,5,0,1
4062,12,4,0,1
4063,12,2,0,1
4064,12,9,0,1
4065,12,3,0,1
4066,12,4,0,1
4067,12,3,0,1
4068,12,8,0,1
4069,12,11,0,1
4070,12,3,0,1
4071,12,4,0,1
4072,12,14,0,1
4073,12,12,0,1
4074,12,0,0,1
4075,12,11,0,1
4076,12,8,0,1
4077,12,0,0,1
4078,12,20,1,1
4079,12,7,0,1
4080,12,10,0,1
4081,12,9,0,1
4082,12,11,0,1
4083,12,5,0,1
4084,12,14,0,1
4085,12,3,0,1
4086,12,14,0,1
4087,12,3,0,1
4088,12,6,0,1
4089,12,2,0,1
4090,12,25,1,1
4091,12,5,0,1
4092,12,6,0,1
4093,12,15,0,1
4094,12,12,0,1
4095,12,10,0,1
4096,12,16,0,1
4097,12,4,0,1
4098,12,11.25,0,1
4099,12,5,0,1
4100,12,17,1,1
4101,12,0,0,1
4102,12,3,0,1
4103,12,2,0,1
4104,12,11,1,1
4105,12,4,0,1
4106,12,3,0,1
4107,12,10,0,1
4108,12,7,0,1
4109,12,9,0,1
4110,12,4,0,1
4111,12,7,0,1
4112,12,7,0,1
4113,12,1,0,1
4114,12,3,0,1
4115,12,12,0,1
4116,12,7,0,1
4117,12,4,0,1
4118,12,8,0,1
4119,12,2,0,1
4120,12,7,0,1
4121,12,9,0,1
4122,12,7,0,1
4123,12,4,0,1
4124,12,7,0,1
4125,12,7,0,1
4126,12,2,0,1
4127,12,8,0,1
4128,12,2,0,1
4129,12,0,0,1
4130,12,5,0,1
4131,12,3,0,1
4132,12,0.125,0,1
4133,12,0,0,1
4134,12,4,0,1
4135,12,9,0,1
4136,12,10,0,1
4137,12,6,0,1
4138,12,11,0,1
4139,12,4,0,1
4140,12,9,0,1
4141,12,6.625,0,1
4142,12,5,0,1
4143,12,5,0,1
4144,12,3,0,1
4145,12,11,0,1
4146,12,22,1,1
4147,12,13,1,1
4148,12,14,0,1
4149,12,17,0,1
4150,12,9,0,1
4151,12,11,0,1
4152,12,15.625,0,1
4153,12,22,0,1
4154,12,21.25,1,1
4155,12,7,0,1
4156,12,13,0,1
4157,12,12,0,1
4158,12,7,0,1
4159,12,15,1,1
4160,12,13,0,1
4161,12,14.625,0,1
4162,12,19,0,1
4163,12,7,0,1
4164,12,15,0,1
4165,12,14,1,1
4166,12,14,0,1
4167,12,8,0,1
4168,12,2.857142857,0,1
4169,12,7.714285714,0,1
4170,12,17,0,1
4171,12,8,0,1
4172,12,19,1,1
4173,12,6,0,1
4174,12,13,0,1
4175,12,20,1,1
4176,12,17,1,1
4177,12,18,1,1
4178,12,9,0,1
4179,12,7,0,1
4180,12,10,0,1
4181,12,13.5,1,1
4182,12,8,0,1
4183,12,0,0,1
4184,12,15,1,1
4185,12,7,0,1
4186,12,6,0,1
4187,12,13,0,1
4188,12,14,0,1
4189,12,0,0,1
4190,12,27,1,1
4191,12,23,1,1
4192,12,18,0,1
4193,12,22,1,1
4194,12,11,0,1
4195,12,22,1,1
4196,12,14,0,1
4197,12,26,1,1
4198,12,20,1,1
4199,12,12,1,1
4200,12,12.25,0,1
4201,12,10,0,1
4202,12,19.5,0,1
4203,12,17,0,1
4204,12,1,0,1
4205,12,5,0,1
4206,12,18,1,1
4207,12,17,1,1
4208,12,16,1,1
4209,12,4,0,1
4210,12,25,1,1
4211,12,3,0,1
4212,12,11,0,1
4213,12,20,1,1
4214,12,6,0,1
4215,12,12,0,1
4216,12,21,1,1
4217,12,10,0,1
4218,12,9,0,1
4219,12,7,0,1
4220,12,15,0,1
4221,12,20,1,1
4222,12,6,0,1
4223,12,20,0,1
4224,12,4,0,1
4225,12,2,0,1
4226,12,3,0,1
4227,12,14,0,1
4228,12,10,1,1
4229,12,8,1,1
4230,12,11,0,1
4231,12,5,0,1
4232,12,26,1,1
4233,12,18,1,1
4234,12,4,0,1
4235,12,12,1,1
4236,12,23,1,1
4237,12,5,0,1
4238,12,11,1,1
4239,12,11,0,1
4240,12,4,0,1
4241,12,5,0,1
4242,12,19,1,1
4243,12,8,0,1
4244,12,6,0,1
4245,12,22,1,1
4246,12,4,0,1
4247,12,11,0,1
4248,12,11,1,1
4249,12,13,0,1
4250,12,17,1,1
4251,12,9.714285714,0,1
4252,12,19,0,1
4253,12,11,1,1
4254,12,10,0,1
4255,12,4,0,1
4256,12,1,0,1
4257,12,6,0,1
4258,12,6,0,1
4259,12,13,0,1
4260,12,9,0,1
4261,12,7,0,1
4262,12,23,1,1
4263,12,2,0,1
4264,12,11,0,1
4265,12,13,0,1
4266,12,8,0,1
4267,12,7,0,1
4268,12,10,0,1
4269,12,6,0,1
4270,12,2,0,1
4271,12,22,0,1
4272,12,3,0,1
4273,12,15,0,1
4274,12,20,1,1
4275,12,14,1,1
4276,12,19,1,1
4277,12,8,0,1
4278,12,6,0,1
4279,12,12,0,1
4280,12,23,1,1
4281,12,12,0,1
4282,12,12,1,1
4283,12,20,1,1
4284,12,20,0,1
4285,12,12,0,1
4286,12,7,0,1
4287,12,9.25,0,1
4288,12,15,0,1
4289,12,19,1,1
4290,12,4,0,1
4291,12,11,0,1
4292,12,23,1,1
4293,12,19,0,1
4294,12,6,0,1
4295,12,4,0,1
4296,12,17,1,1
4297,12,9,0,1
4298,12,8,0,1
4299,12,3,0,1
4300,12,2,0,1
4301,12,2,0,1
4302,12,16,0,1
4303,12,2,0,1
4304,12,4,0,1
4305,12,8,0,1
4306,12,14,0,1
4307,12,17,1,1
4308,12,18.25,1,1
4309,12,11,0,1
4310,12,15,0,1
4311,13,5,0,1
4312,13,15,1,1
4313,13,7,0,1
4314,13,10,0,1
4315,13,5,0,1
4316,13,12,0,1
4317,13,7,0,1
4318,13,8,0,1
4319,13,13,0,1
4320,13,5,0,1
4321,13,7,0,1
4322,13,14,0,1
4323,13,21,1,1
4324,13,8,0,1
4325,13,12,0,1
4326,13,16,1,1
4327,13,14,0,1
4328,13,10,0,1
4329,13,8,0,1
4330,13,12,0,1
4331,13,16,0,1
4332,13,11,0,1
4333,13,14,0,1
4334,13,13,0,1
4335,13,8,0,1
4336,13,9,0,1
4337,13,8,0,1
4338,13,7,0,1
4339,13,6,0,1
4340,13,9,0,1
4341,13,17,0,1
4342,13,6,0,1
4343,13,8,0,1
4344,13,10,0,1
4345,13,7,0,1
4346,13,13,1,1
4347,13,9,0,1
4348,13,7,0,1
4349,13,8,0,1
4350,13,23,1,1
4351,13,10,1,1
4352,13,18,0,1
4353,13,18,1,1
4354,13,15,0,1
4355,13,12,1,1
4356,13,4,0,1
4357,13,10,0,1
4358,13,8,0,1
4359,13,7,0,1
4360,13,11,0,1
4361,13,9,0,1
4362,13,8,0,1
4363,13,17,1,1
4364,13,18,0,1
4365,13,8,0,1
4366,13,13,0,1
4367,13,8,0,1
4368,13,16,0,1
4369,13,11,0,1
4370,13,12,1,1
4371,13,5,0,1
4372,13,7,0,1
4373,13,1,0,1
4374,13,13,1,1
4375,13,10,0,1
4376,13,3,0,1
4377,13,6,0,1
4378,13,3,0,1
4379,13,9,0,1
4380,13,15,0,1
4381,13,5,0,1
4382,13,12,0,1
4383,13,5,0,1
4384,13,11,0,1
4385,13,10,0,1
4386,13,8,0,1
4387,13,7,1,1
4388,13,9,0,1
4389,13,1,0,1
4390,13,8,0,1
4391,13,10,0,1
4392,13,8,0,1
4393,13,9,0,1
4394,13,6,0,1
4395,13,1,0,1
4396,13,5,0,1
4397,13,8,0,1
4398,13,7,0,1
4399,13,8,0,1
4400,13,11,0,1
4401,13,12,0,1
4402,13,7,0,1
4403,13,8,0,1
4404,13,8,0,1
4405,13,9,0,1
4406,13,5,0,1
4407,13,7,0,1
4408,13,6,0,1
4409,13,7,0,1
4410,13,4,0,1
4411,13,1,0,1
4412,13,7,0,1
4413,13,4,0,1
4414,13,5,0,1
4415,13,5,0,1
4416,13,8,0,1
4417,13,0,0,1
4418,13,3,0,1
4419,13,8,1,1
4420,13,6,0,1
4421,13,3,0,1
4422,13,14,1,1
4423,13,4,0,1
4424,13,7,0,1
4425,13,3,0,1
4426,13,4,0,1
4427,13,4,0,1
4428,13,4,0,1
4429,13,4,0,1
4430,13,2,0,1
4431,13,10,0,1
4432,13,1,0,1
4433,13,3,0,1
4434,13,2,0,1
4435,13,2,0,1
4436,13,11,0,1
4437,13,20,0,1
4438,13,0,0,1
4439,13,6,0,1
4440,13,7,0,1
4441,13,7,0,1
4442,13,5,0,1
4443,13,10,0,1
4444,13,8,0,1
4445,13,1,0,1
4446,13,3,0,1
4447,13,3,0,1
4448,13,2,0,1
4449,13,10,0,1
4450,13,6,0,1
4451,13,12,0,1
4452,13,3,0,1
4453,13,3,0,1
4454,13,5,1,1
4455,13,10,0,1
4456,13,0,0,1
4457,13,2,0,1
4458,13,3,0,1
4459,13,11,0,1
4460,13,8,0,1
4461,13,3,0,1
4462,13,11,0,1
4463,13,12,0,1
4464,13,1,0,1
4465,13,0,0,1
4466,13,8,0,1
4467,13,2,0,1
4468,13,12,0,1
4469,13,8,0,1
4470,13,2,0,1
4471,13,2,0,1
4472,13,6,0,1
4473,13,8,0,1
4474,13,3,0,1
4475,13,7,0,1
4476,13,4,0,1
4477,13,17,1,1
4478,13,6,0,1
4479,13,5,0,1
4480,13,3,0,1
4481,13,5,0,1
4482,13,4,0,1
4483,13,3,0,1
4484,13,1,0,1
4485,13,4,0,1
4486,13,9,0,1
4487,13,5,0,1
4488,13,4,0,1
4489,13,3,0,1
4490,13,0,0,1
4491,13,0,0,1
4492,13,16,1,1
4493,13,12,0,1
4494,13,9,0,1
4495,13,9,0,1
4496,13,5,1,1
4497,13,4,0,1
4498,13,6,0,1
4499,13,3,0,1
4500,13,3,0,1
4501,13,0,0,1
4502,13,5,0,1
4503,13,6,0,1
4504,13,9,0,1
4505,13,0,0,1
4506,13,0,0,1
4507,13,9,0,1
4508,13,4,0,1
4509,13,3,0,1
4510,13,2,0,1
4511,13,3,0,1
4512,13,3,0,1
4513,13,4,0,1
4514,13,7,0,1
4515,13,0,0,1
4516,13,0,0,1
4517,13,2,0,1
4518,13,9,0,1
4519,13,8,0,1
4520,13,12,0,1
4521,13,6,0,1
4522,13,1,0,1
4523,13,4,0,1
4524,13,2,0,1
4525,13,2,0,1
4526,13,0,0,1
4527,13,7,0,1
4528,13,0,0,1
4529,13,5,0,1
4530,13,8,0,1
4531,13,2,0,1
4532,13,10,0,1
4533,13,7,0,1
4534,13,3,0,1
4535,13,4,0,1
4536,13,3,0,1
4537,13,1,0,1
4538,13,12,0,1
4539,13,1,0,1
4540,13,4,0,1
4541,13,5,0,1
4542,13,3,0,1
4543,13,6,0,1
4544,13,11,0,1
4545,13,5,0,1
4546,13,0,0,1
4547,13,7,0,1
4548,13,1,0,1
4549,13,3,0,1
4550,13,4,0,1
4551,13,3,0,1
4552,13,7,0,1
4553,13,0,0,1
4554,13,0,0,1
4555,13,5,0,1
4556,13,7,0,1
4557,13,0,0,1
4558,13,5,0,1
4559,13,8,0,1
4560,13,0,0,1
4561,13,2,0,1
4562,13,2,0,1
4563,13,6,0,1
4564,13,3,0,1
4565,13,9,0,1
4566,13,4,0,1
4567,13,7,0,1
4568,13,2,0,1
4569,13,1,0,1
4570,13,2,0,1
4571,13,4,0,1
4572,13,5,0,1
4573,13,14,1,1
4574,13,7,0,1
4575,13,5,0,1
4576,13,6,0,1
4577,13,4,0,1
4578,13,3,0,1
4579,13,8,0,1
4580,13,1,0,1
4581,13,6,0,1
4582,13,7,0,1
4583,13,2,0,1
4584,13,1,0,1
4585,13,5,0,1
4586,13,2,0,1
4587,13,1,0,1
4588,13,5,0,1
4589,13,10,0,1
